sq_candidato,nome,partido,situacao,votos,receita_total,receita_2024,custo_por_voto,bloco,cargo,ano,escopo,arquetipo,eficiencia,custo_voto
250000601982,VINICIUS POIT,NOVO,ELEITO 1T,207118,1283047.97,1821928.1174,8.796570637993801,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,113.68066501743753,8.796570637993801
250000604071,BALEIA ROSSI,MDB,ELEITO 1T,214042,1602000.0,2274840.0,10.62800758729595,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,94.09101299432048,10.62800758729595
250000604091,HERCULANO PASSOS,MDB,ELEITO 1T,49653,1509416.66,2143371.6572,43.16701220872857,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,23.165837727305004,43.16701220872857
250000604972,PAULINHO DA FORÇA,SOLIDARIEDADE,ELEITO 1T,75613,1007590.27,1430778.1834,18.92238349754672,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,52.84746502097105,18.92238349754672
250000605403,BRUNA FURLAN,PSDB,ELEITO 1T,126847,2507376.59,3560474.7578,28.06904978280921,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,35.62642867278131,28.06904978280921
250000605404,CARLOS SAMPAIO,PSDB,ELEITO 1T,125666,1818666.48,2582506.4016,20.55055784062515,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,48.66047957214868,20.55055784062515
250000605412,SAMUEL MOREIRA,PSDB,ELEITO 1T,103215,1656350.49,2352017.6958,22.78755700043598,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,43.88359840332457,22.78755700043598
250000605413,VITOR LIPPI,PSDB,ELEITO 1T,120529,1077228.0,1529663.76,12.691250736337311,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,78.79444042003061,12.691250736337313
250000605414,VANDERLEI MACRIS,PSDB,ELEITO 1T,102708,2217566.0,3148943.72,30.65918643143669,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,32.61665152910386,30.659186431436698
250000605427,EDUARDO CURY,PSDB,ELEITO 1T,94282,842250.0,1195995.0,12.685295178294902,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,78.83143324177777,12.685295178294902
250000605451,FAUSTO PINATO,PP,ELEITO 1T,118684,1929824.92,2740351.3864,23.089476141687168,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,43.3097742826022,23.08947614168717
250000605452,TENENTE DERRITE,PP,ELEITO 1T,119034,842500.0,1196350.0,10.050489776030378,DIREITA,Deputado Federal,2018,SP_ESTADO,Segurança,99.49763865089649,10.050489776030378
250000605453,GUILHERME MUSSI,PP,ELEITO 1T,134301,1773401.0,2518229.42,18.7506378954736,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,53.33151893682506,18.7506378954736
250000605455,RICARDO IZAR,PP,ELEITO 1T,121869,2288627.0,3249850.34,26.6667515118693,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,37.49988068681341,26.6667515118693
250000605456,ELI CORRÊA FILHO,DEM,ELEITO 1T,92257,927877.84,1317586.5328,14.28169713734459,DIREITA,Deputado Federal,2018,SP_ESTADO,Familiar/Dinastia,70.01968956372441,14.28169713734459
250000605457,ALEXANDRE LEITE,DEM,ELEITO 1T,116416,1597273.7,2268128.654,19.48296328683342,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,51.32689443991302,19.482963286833424
250000605458,DAVID SOARES,DEM,ELEITO 1T,99865,570561.0800000001,810196.7336,8.112919777699895,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,123.2601859011,8.112919777699895
250000605462,GENINHO ZULIANI,DEM,ELEITO 1T,89378,1286479.41,1826800.7622,20.439042742061808,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,48.9259703900949,20.439042742061805
250000605466,KIM KATAGUIRI,DEM,ELEITO 1T,465310,305495.99,433804.3058,0.9322909582858738,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,1072.6265133350828,0.9322909582858738
250000605472,CEZINHA DE MADUREIRA,PSD,ELEITO 1T,119024,1063247.69,1509811.7197999998,12.68493513745127,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,78.83367074125425,12.68493513745127
250000605485,MARCO BERTAIOLLI,PSD,ELEITO 1T,137628,1408948.26,2000706.5292,14.537060258087015,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,68.78969903448646,14.537060258087017
250000606218,ROBERTO ALVES,PRB,ELEITO 1T,82097,1297210.86,1842039.4212,22.43735363289767,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,44.568535860387705,22.43735363289767
250000606220,CELSO RUSSOMANNO,PRB,ELEITO 1T,521728,2157533.84,3063698.0528,5.872213208415112,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,170.29354427508872,5.872213208415113
250000606247,MARCOS PEREIRA,PRB,ELEITO 1T,139165,2496213.48,3544623.1416,25.470650965400782,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,39.260873283466346,25.470650965400786
250000606253,MILTON VIEIRA,PRB,ELEITO 1T,77413,1319885.86,1874237.9212,24.210893793032174,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,41.30372090136536,24.210893793032177
250000606270,VINICIUS CARVALHO,PRB,ELEITO 1T,97862,1243290.5,1765472.51,18.040429482332264,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,55.43105284601684,18.040429482332264
250000606294,MARIA ROSAS,PRB,ELEITO 1T,71745,2423442.36,3441288.1512,47.96554674472088,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,20.84829774425662,47.96554674472089
250000611282,ENRICO MISASI,PV,ELEITO 1T,108038,383422.02,544459.2684,5.039516359058849,CENTRO,Deputado Federal,2018,SP_ESTADO,Outros,198.4317400225196,5.039516359058849
250000613292,JUNIOR BOZZELLA,PSL,ELEITO 1T,78712,392500.0,557350.0,7.080877121658705,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,141.225441822912,7.080877121658705
250000613295,CARLA ZAMBELLI,PSL,ELEITO 1T,76306,517468.61,734805.4262,9.629720155688936,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,103.84517762016495,9.629720155688936
250000613299,GUIGA PEIXOTO,PSL,ELEITO 1T,31718,137984.32,195937.7344,6.177493360237089,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,161.87795626568195,6.177493360237089
250000613300,ABOU ANNI,PSL,ELEITO 1T,69256,447044.57,634803.2894,9.16604033441146,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,109.09836347171266,9.16604033441146
250000613307,GENERAL PETERNELLI,PSL,ELEITO 1T,74190,52562.88,74639.28959999999,1.006055932066316,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,993.9805214866356,1.006055932066316
250000613358,ALEXANDRE FROTA,PSL,ELEITO 1T,155522,24758.29,35156.7718,0.226056582348478,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,4423.671231384219,0.22605658234847803
250000613378,EDUARDO BOLSONARO,PSL,ELEITO 1T,1843735,218330.58,310029.4236,0.1681529198068052,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,5946.9678025747235,0.1681529198068052
250000613393,LUIZ PHILIPPE O. BRAGANÇA,PSL,ELEITO 1T,118457,196625.24,279207.84079999995,2.3570396076213305,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,424.26100807409716,2.3570396076213305
250000613447,CORONEL TADEU,PSL,ELEITO 1T,98373,70515.23999999999,100131.64079999998,1.017877271202464,DIREITA,Deputado Federal,2018,SP_ESTADO,Segurança,982.4367124522344,1.017877271202464
250000613451,JOICE HASSELMANN,PSL,ELEITO 1T,1078666,262592.32,372881.0944,0.3456872603753154,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,2892.788119858082,0.34568726037531544
250000613702,RENATA ABREU,PODE,ELEITO 1T,161239,2030159.55,2882826.561,17.879213844045175,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,55.93087082702232,17.879213844045175
250000613714,PASTOR MARCO FELICIANO,PODE,ELEITO 1T,239784,1289772.55,1831477.021,7.638028479798485,DIREITA,Deputado Federal,2018,SP_ESTADO,Religioso,130.92383756421697,7.638028479798485
250000613788,ROBERTO DE LUCENA,PODE,ELEITO 1T,56033,1244938.0,1767811.96,31.549479056984275,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,31.696244435409294,31.549479056984275
250000615158,PROFESSOR LUIZ FLAVIO GOMES,PSB,ELEITO 1T,86433,1602528.24,2275590.1008,26.327792634757557,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Profissional,37.98267533753722,26.32779263475756
250000615162,RODRIGO AGOSTINHO,PSB,ELEITO 1T,100179,247357.08,351247.0536,3.5061944479381904,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,285.2095098684694,3.5061944479381904
250000615171,JEFFERSON CAMPOS,PSB,ELEITO 1T,99974,1342596.0,1906486.32,19.069821353551923,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,52.438876141529306,19.069821353551923
250000615186,ROSANA VALLE,PSB,ELEITO 1T,106100,377148.25,535550.515,5.047601460885957,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,198.11389780850084,5.047601460885957
250000615219,GILBERTO NASCIMENTO,PSC,ELEITO 1T,91797,1291060.71,1833306.2082,19.971308519886268,DIREITA,Deputado Federal,2018,SP_ESTADO,Outros,50.07183174824314,19.97130851988627
250000615221,ALEX MANENTE,PPS,ELEITO 1T,127366,1370803.11,1946540.4162,15.283045837978738,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,65.43198329713674,15.283045837978738
250000615223,ARNALDO JARDIM,PPS,ELEITO 1T,132363,2297998.1,3263157.302,24.653092646736628,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,40.56286220675732,24.653092646736628
250000619412,PAULO FREIRE COSTA,PR,ELEITO 1T,109461,2094265.71,2973857.3082,27.168190571984542,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,36.80775123210399,27.168190571984542
250000619428,POLICIAL KATIA SASTRE,PR,ELEITO 1T,264013,1104000.0,1567680.0,5.93788942211179,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Segurança,168.41000714431516,5.93788942211179
250000619447,CAPITÃO AUGUSTO,PR,ELEITO 1T,242327,2192352.75,3113140.905,12.846859429613705,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Segurança,77.84003596200861,12.846859429613703
250000619485,MIGUEL LOMBARDI,PR,ELEITO 1T,93093,1986673.75,2821076.725,30.303854478854475,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,32.99910249693758,30.30385447885448
250000619487,LUIZ CARLOS MOTTA,PR,ELEITO 1T,75218,1839505.0,2612097.1,34.727021457629824,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,28.79601987230873,34.727021457629824
250000619488,MARCIO ALVINO,PR,ELEITO 1T,135844,958868.2,1361592.8439999998,10.02320929890168,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,99.76844443521475,10.02320929890168
250000619516,TIRIRICA,PR,ELEITO 1T,453855,1203200.0,1708544.0,3.764515098434522,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO,Outros,265.63846175456996,3.764515098434522
250000623480,TABATA AMARAL,PDT,ELEITO 1T,264450,1290696.6,1832789.172,6.930569756097561,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,144.2882815110826,6.930569756097561
250000623890,ORLANDO SILVA,PC do B,ELEITO 1T,64822,1412808.08,2006187.4736,30.949175798340068,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,32.31103815222227,30.949175798340068
250000623892,ALEXANDRE PADILHA,PT,ELEITO 1T,87576,1036531.23,1471874.3465999998,16.806823177582896,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,59.49964424768921,16.806823177582896
250000623894,ARLINDO CHINAGLIA,PT,ELEITO 1T,87449,1743619.08,2475939.0936,28.312949188669965,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,35.319527942365376,28.312949188669965
250000623897,CARLOS ZARATTINI,PT,ELEITO 1T,137909,1382109.93,1962596.1006,14.2310951467997,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,70.26866096281287,14.231095146799701
250000623915,PAULO TEIXEIRA,PT,ELEITO 1T,78512,1783998.52,2533277.8984,32.26612362950886,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,30.992257126463553,32.26612362950886
250000623925,VICENTINHO,PT,ELEITO 1T,70645,940827.67,1335975.2914,18.91110894472362,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,52.87897198006517,18.91110894472362
250000623927,ALENCAR SANTANA,PT,ELEITO 1T,67892,684428.12,971887.9304,14.315205479290638,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,69.85579085446373,14.315205479290638
250000623958,NILTO TATTO,PT,ELEITO 1T,124281,1304856.12,1852895.6904,14.908921640476018,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,67.07393224772973,14.908921640476018
250000623968,RUI FALCÃO,PT,ELEITO 1T,158389,1066491.93,1514418.5405999995,9.561387095063418,ESQUERDA,Deputado Federal,2018,SP_ESTADO,Outros,104.58733550452153,9.561387095063417
250001597671,ADRIANA VENTURA,NOVO,ELEITO 1T,109474,1035848.51,1170508.8162999998,10.692116998556733,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,93.52684787633582,10.692116998556733
250001602030,ROSÂNGELA MORO,UNIÃO,ELEITO 1T,217170,2869128.97,3242115.7360999994,14.928930036837498,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,66.98403686884966,14.928930036837498
250001602036,ALEXANDRE LEITE,UNIÃO,ELEITO 1T,192806,2807933.91,3172965.3183,16.45677685497339,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,60.76524029052448,16.45677685497339
250001602037,FELIPE BECARI,UNIÃO,ELEITO 1T,178777,2930124.5300000003,3311040.7189,18.52050721793072,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,53.994201575205516,18.52050721793072
250001602048,KIM KATAGUIRI,UNIÃO,ELEITO 1T,295460,1625249.99,1836532.4887,6.215841361605632,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,160.87926667125993,6.215841361605632
250001602056,DAVID SOARES,UNIÃO,ELEITO 1T,93831,2557004.01,2889414.5312999994,30.79381581033986,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,32.4740527825143,30.79381581033986
250001602079,MARANGONI,UNIÃO,ELEITO 1T,89390,2876708.34,3250680.4242,36.36514626020807,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,27.498858188128132,36.36514626020807
250001604939,MARCO BERTAIOLLI,PSD,ELEITO 1T,157552,2364056.41,2671383.7433,16.955568595130494,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,58.977674171728566,16.955568595130497
250001604948,CEZINHA DE MADUREIRA,PSD,ELEITO 1T,143434,1642289.11,1855786.6943,12.938262157507982,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,77.29013277256149,12.938262157507983
250001604967,RICARDO SILVA,PSD,ELEITO 1T,133936,1674543.86,1892234.5618,14.12790110052562,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,70.78192244443127,14.127901100525625
250001606067,MARCELO LIMA,SOLIDARIEDADE,ELEITO 1T,110430,2211860.4,2499402.252,22.63336278185276,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,44.182564015710106,22.633362781852757
250001610258,RENATA ABREU,PODE,ELEITO 1T,180247,3313917.4,3744726.662,20.775528369404203,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,48.13355319870874,20.775528369404206
250001610270,BRUNO GANEM,PODE,ELEITO 1T,141595,800000.0,904000.0,6.384406229033511,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,156.6316371681416,6.384406229033511
250001610316,RODRIGO GAMBALE,PODE,ELEITO 1T,108209,1800000.0,2034000.0,18.7969577391899,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,53.200098328416914,18.7969577391899
250001610654,JILMAR TATTO,PT,ELEITO 1T,157843,1999707.88,2259669.9044,14.315933582103735,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,69.85223801611473,14.315933582103735
250001610663,ALENCAR SANTANA,PT,ELEITO 1T,139223,1859272.53,2100977.9589,15.090739022287984,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,66.26580703059464,15.090739022287984
250001610668,PAULO TEIXEIRA,PT,ELEITO 1T,122800,3281293.48,3707861.6324,30.194312967426708,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,33.118819463744344,30.19431296742671
250001610672,RUI FALCÃO,PT,ELEITO 1T,193990,1995636.48,2255069.2224,11.62466736635909,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,86.02396683572422,11.62466736635909
250001610673,JULIANA CARDOSO,PT,ELEITO 1T,125517,2641213.94,2984571.7521999995,23.77822726961288,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,42.05527975914079,23.778227269612877
250001610674,CARLOS ZARATTINI,PT,ELEITO 1T,147349,2202254.05,2488547.0764999995,16.888795149610786,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,59.21085495687629,16.888795149610786
250001610678,LUIZ MARINHO,PT,ELEITO 1T,156202,1872305.48,2115705.1924,13.544674155260491,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,73.82975688725733,13.544674155260497
250001610688,NILTO TATTO,PT,ELEITO 1T,151861,1835453.14,2074062.0482,13.65763460137889,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,73.21912096689412,13.657634601378893
250001610705,KIKO CELEGUIM,PT,ELEITO 1T,167438,1708637.92,1930760.8496,11.531198709970257,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,86.72125293750828,11.531198709970258
250001610710,ALEXANDRE PADILHA,PT,ELEITO 1T,140037,2198002.2800000003,2483742.5764,17.73633094396481,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,56.38144682569045,17.73633094396481
250001610712,ARLINDO CHINAGLIA,PT,ELEITO 1T,144108,2223367.16,2512404.8908,17.434180550698084,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,57.35858918588283,17.434180550698088
250001611227,DELEGADO PALUMBO,MDB,ELEITO 1T,254898,585331.0,661424.0299999999,2.594857668557619,DIREITA,Deputado Federal,2022,SP_ESTADO,Segurança,385.3775920418253,2.594857668557619
250001611242,SIMONE MARQUETTO,MDB,ELEITO 1T,97730,1103000.0,1246389.9999999998,12.75340223063542,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,78.4104493778031,12.753402230635421
250001611244,ALBERTO MOURÃO,MDB,ELEITO 1T,114234,2833184.0,3201497.92,28.02578846928235,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,35.681422526115526,28.02578846928235
250001611251,BALEIA ROSSI,MDB,ELEITO 1T,236463,2933000.0,3314289.9999999995,14.016103999357192,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,71.34650256917773,14.016103999357192
250001611254,FABIO TERUEL,MDB,ELEITO 1T,235165,1000000.0,1130000.0,4.805136818829332,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,208.11061946902655,4.805136818829332
250001611311,ROSANA VALLE,PL,ELEITO 1T,216437,3043728.88,3439413.6343999994,15.89106129913092,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,62.92845903594178,15.891061299130921
250001611315,RICARDO SALLES,PL,ELEITO 1T,640918,2401140.63,2713288.9119,4.2334415820744615,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,236.21443230355905,4.233441582074462
250001611321,TIRIRICA,PL,ELEITO 1T,71754,600000.0,677999.9999999999,9.44895058115227,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,105.83185840707966,9.44895058115227
250001611324,MARIO FRIAS,PL,ELEITO 1T,122564,770214.09,870341.9216999998,7.10112203991384,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,140.82281565916213,7.1011220399138395
250001611327,DELEGADO PAULO BILYNSKYJ,PL,ELEITO 1T,72156,221147.64,249896.8332,3.463285564610012,DIREITA,Deputado Federal,2022,SP_ESTADO,Segurança,288.74315482922253,3.4632855646100116
250001611329,JEFFERSON CAMPOS,PL,ELEITO 1T,155336,724982.13,819229.8069,5.273921092985528,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,189.61224151230283,5.273921092985528
250001611333,LUIZ PHILIPPE DE O BRAGANÇA,PL,ELEITO 1T,79210,409860.63,463142.5119,5.847020728443378,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,171.02727122813275,5.847020728443378
250001611335,PASTOR MARCO FELICIANO,PL,ELEITO 1T,220595,2016070.63,2278159.8119,10.327341108819327,DIREITA,Deputado Federal,2022,SP_ESTADO,Religioso,96.83034475795723,10.32734110881933
250001611336,MARCIO ALVINO,PL,ELEITO 1T,187314,966020.63,1091603.3119,5.827665374184524,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,171.595302027775,5.827665374184525
250001611345,MOTTA,PL,ELEITO 1T,104701,1093496.39,1235650.9206999997,11.801710783087074,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,84.73347791517574,11.801710783087074
250001611351,PAULO FREIRE DA COSTA,PL,ELEITO 1T,161675,505240.63,570921.9119,3.531293718261945,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,283.1823347994362,3.531293718261945
250001611357,CAPITÃO AUGUSTO,PL,ELEITO 1T,168740,881700.62,996321.7006,5.904478491169846,DIREITA,Deputado Federal,2022,SP_ESTADO,Segurança,169.36296770248225,5.904478491169847
250001611359,CAPITÃO DERRITE,PL,ELEITO 1T,239772,2356995.63,2663405.0619,11.108073761323256,DIREITA,Deputado Federal,2022,SP_ESTADO,Segurança,90.02460926050551,11.108073761323258
250001611362,ANTONIO CARLOS RODRIGUES,PL,ELEITO 1T,73054,1035345.04,1169939.8952,16.01472739617269,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,62.44252401317719,16.01472739617269
250001611365,CARLA ZAMBELLI,PL,ELEITO 1T,946244,2146899.69,2425996.6496999995,2.563817207506731,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,390.0434075690142,2.563817207506731
250001611371,MIGUEL LOMBARDI,PL,ELEITO 1T,107869,1202990.63,1359379.4118999997,12.602132326247576,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,79.35165050736784,12.602132326247576
250001611374,EDUARDO BOLSONARO,PL,ELEITO 1T,741701,807241.63,912183.0419,1.229852786904696,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,813.1054469672005,1.229852786904696
250001611846,MARIA ROSAS,REPUBLICANOS,ELEITO 1T,94787,2899335.6,3276249.228,34.56433084705708,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,28.931559659721955,34.564330847057086
250001611851,VINICIUS CARVALHO,REPUBLICANOS,ELEITO 1T,113009,1627135.0,1838662.55,16.270054154978805,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,61.46261041755596,16.27005415497881
250001611863,MARCOS PEREIRA,REPUBLICANOS,ELEITO 1T,231626,3093528.55,3495687.2615,15.091946765475376,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,66.26050406483137,15.09194676547538
250001611872,MILTON VIEIRA,REPUBLICANOS,ELEITO 1T,98557,1075001.21,1214751.3672999998,12.325368743975565,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,81.1334752551548,12.325368743975565
250001611882,CELSO RUSSOMANNO,REPUBLICANOS,ELEITO 1T,305520,2725834.0,3080192.42,10.081802893427598,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,99.1886084831025,10.081802893427598
250001611957,FAUSTO PINATO,PP,ELEITO 1T,72169,2530515.27,2859482.2551,39.62202961243747,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,25.238484998913254,39.62202961243747
250001611973,DELEGADO BRUNO LIMA,PP,ELEITO 1T,461217,2814000.0,3179819.9999999995,6.894411957928696,DIREITA,Deputado Federal,2022,SP_ESTADO,Segurança,145.045002547314,6.894411957928696
250001611974,DELEGADO DA CUNHA,PP,ELEITO 1T,181568,2328348.0,2631033.24,14.49062191575608,DIREITA,Deputado Federal,2022,SP_ESTADO,Segurança,69.0101505521078,14.490621915756082
250001611990,MAURICIO NEVES,PP,ELEITO 1T,129731,2790016.95,3152719.1535,24.301972184751524,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,41.148923733336275,24.301972184751524
250001612092,PAULO ALEXANDRE BARBOSA,PSDB,ELEITO 1T,170378,3188141.6,3602600.008,21.14474878211976,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,47.29306601389426,21.144748782119756
250001612095,VITOR LIPPI,PSDB,ELEITO 1T,106661,2782433.36,3144149.6968,29.47796942462568,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,33.92363923020448,29.477969424625684
250001612102,ARNALDO JARDIM,CIDADANIA,ELEITO 1T,113462,3789999.99,4282699.9887,37.745676867144944,CENTRO,Deputado Federal,2022,SP_ESTADO,Outros,26.493100217006106,37.745676867144944
250001612116,CARLOS SAMPAIO,PSDB,ELEITO 1T,98102,2471662.21,2792978.2973,28.470146350736982,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,35.124512100518714,28.47014635073699
250001612129,ALEX MANENTE,CIDADANIA,ELEITO 1T,196866,3107760.02,3511768.8226,17.83837139272398,CENTRO,Deputado Federal,2022,SP_ESTADO,Outros,56.05892925897292,17.838371392723985
250001613761,GUILHERME BOULOS,PSOL,ELEITO 1T,1001472,2829243.22,3197044.8385999994,3.192345705721178,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,313.249281933296,3.192345705721178
250001613762,SÂMIA BOMFIM,PSOL,ELEITO 1T,226187,2013710.66,2275493.0458,10.06022912811081,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,99.40131454916354,10.06022912811081
250001613792,SÔNIA GUAJAJARA,PSOL,ELEITO 1T,156966,1340644.05,1514927.7765,9.651311599327242,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,103.61286025307756,9.651311599327242
250001613809,LUIZA ERUNDINA,PSOL,ELEITO 1T,113983,1945593.57,2198520.7341,19.288145899827168,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,51.84531500298121,19.288145899827168
250001613814,ERIKA HILTON,PSOL,ELEITO 1T,256903,1520936.59,1718658.3466999996,6.689911549106082,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,149.4788074042058,6.689911549106082
250001613818,MARINA SILVA,REDE,ELEITO 1T,237526,2923182.52,3303196.2476,13.90667231208373,CENTRO,Deputado Federal,2022,SP_ESTADO,Outros,71.90792862294484,13.90667231208373
250001620281,TABATA AMARAL,PSB,ELEITO 1T,337873,2339466.37,2643596.9981,7.824232768229483,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,127.80805858186227,7.824232768229483
250001620296,JONAS DONIZETTE,PSB,ELEITO 1T,84044,3147286.96,3556434.2647999995,42.31633745181095,ESQUERDA,Deputado Federal,2022,SP_ESTADO,Outros,23.631534773981354,42.31633745181095
250001643871,GILBERTO NASCIMENTO,PSC,ELEITO 1T,95077,1452700.0,1641550.9999999998,17.26549007646434,DIREITA,Deputado Federal,2022,SP_ESTADO,Outros,57.91900464865241,17.26549007646434
250000612593,MARA GABRILLI,PSDB,ELEITO 1T,6513282,5327773.62,7565438.540399999,1.1615401483307493,DIREITA,Senador,2018,SP_ESTADO,Outros,860.9259020767394,1.1615401483307493
250000615466,MAJOR OLIMPIO,PSL,ELEITO 1T,9039717,380323.96,540060.0232,0.0597430232826979,DIREITA,Senador,2018,SP_ESTADO,Segurança,16738.35613018949,0.059743023282697906
