sq_candidato,nome,partido,situacao,votos,receita_total,receita_2024,custo_por_voto,bloco,cargo,ano,escopo
250001610193,MARCOS DAMASIO,PL,ELEITO 1T,183219,982395.63,1110107.0618999999,6.058907983888133,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001610201,DELEGADA GRACIELA,PL,ELEITO 1T,68955,1026862.19,1160354.2746999997,16.8277032078892,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001610496,DR EDUARDO NÓBREGA,PODE,ELEITO 1T,53607,838120.0,947075.5999999999,17.667013636278842,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001610498,GERSON PESSOA,PODE,ELEITO 1T,143704,1267131.58,1431858.6853999998,9.963944534598896,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001610528,CLARICE GANEM,PODE,ELEITO 1T,59342,1250000.0,1412499.9999999998,23.802702975969797,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001610539,RICARDO FRANÇA,PODE,ELEITO 1T,64175,360978.91000000003,407906.1683,6.356153771717959,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611431,ROGÉRIO NOGUEIRA,PSDB,ELEITO 1T,139756,946370.1599999999,1069398.2807999998,7.651895308967056,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611434,BARROS MUNHOZ,PSDB,ELEITO 1T,86372,1234833.3599999999,1395361.6967999998,16.15525513823924,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611436,DALBEN,CIDADANIA,ELEITO 1T,93397,981481.1,1109073.643,11.874831557758814,CENTRO,Deputado Estadual,2022,SP_ESTADO
250001611444,BRUNA FURLAN,PSDB,ELEITO 1T,195436,1359240.01,1535941.2112999998,7.859049567633393,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611446,CARLA MORANDO,PSDB,ELEITO 1T,177773,1158494.47,1309098.7510999998,7.363878379168939,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611452,ANALICE FERNANDES,PSDB,ELEITO 1T,90135,1239950.98,1401144.6073999999,15.544955981583179,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611455,VINICIUS CAMARINHA,PSDB,ELEITO 1T,123316,1124333.71,1270497.0923,10.302775733075999,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611460,RAFA ZIMBALDI,CIDADANIA,ELEITO 1T,76910,820430.0,927085.8999999999,12.054165908204393,CENTRO,Deputado Estadual,2022,SP_ESTADO
250001611484,MAURO BRAGATO,PSDB,ELEITO 1T,78142,1286179.81,1453383.1853,18.59925757339203,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611488,CARLÃO PIGNATARI,PSDB,ELEITO 1T,105245,1269590.9,1434637.7169999997,13.631409729678367,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611490,MARIA LUCIA AMARY,PSDB,ELEITO 1T,66956,1414532.0,1598421.16,23.872709839297446,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001611505,ANA CAROLINA SERRA,CIDADANIA,ELEITO 1T,198698,1275652.0,1441486.7599999998,7.254661647324078,CENTRO,Deputado Estadual,2022,SP_ESTADO
250001611732,LUIZ CLAUDIO MARCOLINO,PT,ELEITO 1T,70487,1264168.59,1428510.5067,20.266297426475806,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611733,LUIZ FERNANDO,PT,ELEITO 1T,141017,861512.78,973509.4413999999,6.903489943765645,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611754,MAURICI,PT,ELEITO 1T,121455,407154.33999999997,460084.40419999993,3.788105917417973,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611758,REIS,PT,ELEITO 1T,108726,978934.23,1106195.6798999999,10.174159629711383,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611759,PAULO FIORILO,PT,ELEITO 1T,110251,993607.04,1122775.9552,10.183816520485074,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611768,BARBA,PT,ELEITO 1T,108071,902289.48,1019587.1123999999,9.434419154074634,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611769,THAINARA FARIA,PT,ELEITO 1T,91388,1421326.45,1606098.8885,17.57450527968661,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611773,DR. JORGE DO CARMO,PT,ELEITO 1T,82054,779711.4299999999,881073.9158999998,10.737732662636798,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611775,MARCIA LIA,PT,ELEITO 1T,108587,1268306.0,1433185.7799999998,13.198502398998036,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611791,DONATO,PT,ELEITO 1T,88022,735323.71,830915.7922999999,9.439864946263432,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611797,EDUARDO SUPLICY,PT,ELEITO 1T,807015,377135.09,426162.6517,0.5280727764663606,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611798,BETH SAHÃO,PT,ELEITO 1T,65407,687030.45,776344.4084999999,11.869439180821622,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611799,ENIO TATTO,PT,ELEITO 1T,142785,675019.25,762771.7525,5.342100028014147,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611800,PROFESSORA BEBEL,PT,ELEITO 1T,155983,1084638.6199999999,1225641.6405999998,7.857533453004493,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611805,RÔMULO FERNANDES,PT,ELEITO 1T,75033,934808.7999999999,1056333.944,14.078258153079311,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611809,ANA PERUGINI,PT,ELEITO 1T,79061,616107.22,696201.1585999998,8.805873421788238,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611811,EMÍDIO DE SOUZA,PT,ELEITO 1T,157834,1185754.59,1339902.6867,8.489315905951823,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001611813,LECI BRANDÃO,PC do B,ELEITO 1T,90496,1124959.09,1271203.7717,14.047071381055515,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001612252,CAPITÃO TELHADA,PP,ELEITO 1T,83438,615000.0,694949.9999999999,8.328938852800881,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001612280,LETÍCIA AGUIAR,PP,ELEITO 1T,68556,1143347.92,1291983.1496,18.84566120543789,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001612298,DELEGADO OLIM,PP,ELEITO 1T,201348,937269.26,1059114.2637999998,5.260118122851977,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001619311,MARINA HELOU,REDE,ELEITO 1T,85517,1243267.0,1404891.71,16.4282155594794,CENTRO,Deputado Estadual,2022,SP_ESTADO
250001619320,CARLOS GIANNAZI,PSOL,ELEITO 1T,276811,762291.33,861389.2028999999,3.1118315489630106,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001619328,PAULA DA BANCADA FEMINISTA,PSOL,ELEITO 1T,259771,723218.61,817237.0292999999,3.145990234860704,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001619350,EDIANE MARIA,PSOL,ELEITO 1T,175617,642444.8300000001,725962.6579,4.133783505583172,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001619379,MONICA DO MOVIMENTO PRETAS,PSOL,ELEITO 1T,106781,898668.5,1015495.4049999999,9.510075809366834,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001619401,GUILHERME CORTEZ,PSOL,ELEITO 1T,45094,101284.08,114451.01039999998,2.5380540737126887,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001620599,DR VALDOMIRO LOPES,PSB,ELEITO 1T,50824,801078.0,905218.1399999999,17.81084015425783,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001620622,ANDRÉA WERNER,PSB,ELEITO 1T,88820,390328.28,441070.95639999997,4.965896829542896,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001620641,CAIO FRANÇA,PSB,ELEITO 1T,105173,952471.36,1076292.6368,10.233545080961843,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001620642,PROF. CAMILA GODOI,PSB,ELEITO 1T,48986,488974.52,552541.2076,11.27957391091332,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001639542,JORGE WILSON XERIFE CONSUMIDOR,REPUBLICANOS,ELEITO 1T,177614,1273246.02,1438768.0025999998,8.100532630310672,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001639551,VITÃO DO CACHORRÃO,REPUBLICANOS,ELEITO 1T,56729,221000.0,249729.99999999997,4.402157626610728,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001639557,TOMÉ ABDUCH,REPUBLICANOS,ELEITO 1T,221656,382525.26,432253.5438,1.9501098269390407,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001639568,GILMACI SANTOS,REPUBLICANOS,ELEITO 1T,96361,699668.8,790625.744,8.204831249156816,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001639572,RUI ALVES,REPUBLICANOS,ELEITO 1T,91717,615225.2,695204.4759999999,7.579886782166882,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001639573,SEBASTIÃO SANTOS,REPUBLICANOS,ELEITO 1T,104374,621456.1,702245.3929999999,6.728164035104527,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001639574,EDNA MACEDO,REPUBLICANOS,ELEITO 1T,82932,1013970.8,1145787.004,13.815981816427916,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001639600,ALTAIR MORAES,REPUBLICANOS,ELEITO 1T,98515,613426.9,693172.397,7.03621171395219,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001643626,MARCIO NAKASHIMA,PDT,ELEITO 1T,85195,422257.87,477151.3930999999,5.600697143024824,ESQUERDA,Deputado Estadual,2022,SP_ESTADO
250001643762,HELINHO ZANATTA,PSC,ELEITO 1T,77550,488468.87,551969.8230999999,7.117599266279819,DIREITA,Deputado Estadual,2022,SP_ESTADO
250001643810,DR. ELTON,PSC,ELEITO 1T,46042,749850.0,847330.4999999999,18.40342513357369,DIREITA,Deputado Estadual,2022,SP_ESTADO
250000601477,IVAN VALENTE,PSOL,ELEITO 1T,155334,586837.81,833309.6902000001,5.364631633769813,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000601478,LUIZA ERUNDINA,PSOL,ELEITO 1T,176883,326733.33,463961.3286,2.6229842811349875,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000601643,SÂMIA BOMFIM,PSOL,ELEITO 1T,249887,369320.59,524435.2378,2.098689558880614,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000601946,ADRIANA VENTURA,NOVO,ELEITO 1T,64341,395075.22,561006.8123999999,8.719274061640322,DIREITA,Deputado Federal,2018,SP_ESTADO
250000601963,ALEXIS,NOVO,ELEITO 1T,45298,115308.32,163737.8144,3.6146808777429467,DIREITA,Deputado Federal,2018,SP_ESTADO
250000601982,VINICIUS POIT,NOVO,ELEITO 1T,207118,1283047.97,1821928.1173999999,8.796570637993801,DIREITA,Deputado Federal,2018,SP_ESTADO
250000604071,BALEIA ROSSI,MDB,ELEITO 1T,214042,1602000.0,2274840.0,10.62800758729595,DIREITA,Deputado Federal,2018,SP_ESTADO
250000604091,HERCULANO PASSOS,MDB,ELEITO 1T,49653,1509416.66,2143371.6572,43.16701220872857,DIREITA,Deputado Federal,2018,SP_ESTADO
250000604972,PAULINHO DA FORÇA,SOLIDARIEDADE,ELEITO 1T,75613,1007590.27,1430778.1834,18.92238349754672,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605403,BRUNA FURLAN,PSDB,ELEITO 1T,126847,2507376.59,3560474.7578,28.06904978280921,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605404,CARLOS SAMPAIO,PSDB,ELEITO 1T,125666,1818666.48,2582506.4016,20.55055784062515,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605412,SAMUEL MOREIRA,PSDB,ELEITO 1T,103215,1656350.49,2352017.6958,22.78755700043598,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605413,VITOR LIPPI,PSDB,ELEITO 1T,120529,1077228.0,1529663.76,12.691250736337313,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605414,VANDERLEI MACRIS,PSDB,ELEITO 1T,102708,2217566.0,3148943.7199999997,30.65918643143669,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605427,EDUARDO CURY,PSDB,ELEITO 1T,94282,842250.0,1195995.0,12.685295178294902,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605451,FAUSTO PINATO,PP,ELEITO 1T,118684,1929824.92,2740351.3863999997,23.089476141687168,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605452,TENENTE DERRITE,PP,ELEITO 1T,119034,842500.0,1196350.0,10.050489776030378,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605453,GUILHERME MUSSI,PP,ELEITO 1T,134301,1773401.0,2518229.42,18.7506378954736,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605455,RICARDO IZAR,PP,ELEITO 1T,121869,2288627.0,3249850.34,26.6667515118693,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605456,ELI CORRÊA FILHO,DEM,ELEITO 1T,92257,927877.84,1317586.5328,14.28169713734459,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605457,ALEXANDRE LEITE,DEM,ELEITO 1T,116416,1597273.7,2268128.6539999996,19.48296328683342,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605458,DAVID SOARES,DEM,ELEITO 1T,99865,570561.0800000001,810196.7336,8.112919777699895,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605462,GENINHO ZULIANI,DEM,ELEITO 1T,89378,1286479.4100000001,1826800.7622000002,20.439042742061808,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605466,KIM KATAGUIRI,DEM,ELEITO 1T,465310,305495.99,433804.3058,0.9322909582858738,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605472,CEZINHA DE MADUREIRA,PSD,ELEITO 1T,119024,1063247.69,1509811.7197999998,12.68493513745127,DIREITA,Deputado Federal,2018,SP_ESTADO
250000605485,MARCO BERTAIOLLI,PSD,ELEITO 1T,137628,1408948.26,2000706.5292,14.537060258087017,DIREITA,Deputado Federal,2018,SP_ESTADO
250000606218,ROBERTO ALVES,PRB,ELEITO 1T,82097,1297210.8599999999,1842039.4211999997,22.43735363289767,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000606220,CELSO RUSSOMANNO,PRB,ELEITO 1T,521728,2157533.84,3063698.0527999997,5.872213208415112,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000606247,MARCOS PEREIRA,PRB,ELEITO 1T,139165,2496213.48,3544623.1415999997,25.470650965400782,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000606253,MILTON VIEIRA,PRB,ELEITO 1T,77413,1319885.8599999999,1874237.9211999997,24.210893793032174,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000606270,VINICIUS CARVALHO,PRB,ELEITO 1T,97862,1243290.5,1765472.51,18.040429482332264,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000606294,MARIA ROSAS,PRB,ELEITO 1T,71745,2423442.36,3441288.1511999997,47.96554674472088,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000611282,ENRICO MISASI,PV,ELEITO 1T,108038,383422.02,544459.2684,5.039516359058849,CENTRO,Deputado Federal,2018,SP_ESTADO
250000613292,JUNIOR BOZZELLA,PSL,ELEITO 1T,78712,392500.0,557350.0,7.080877121658705,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613295,CARLA ZAMBELLI,PSL,ELEITO 1T,76306,517468.61,734805.4262,9.629720155688936,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613299,GUIGA PEIXOTO,PSL,ELEITO 1T,31718,137984.32,195937.7344,6.177493360237089,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613300,ABOU ANNI,PSL,ELEITO 1T,69256,447044.57,634803.2894,9.16604033441146,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613307,GENERAL PETERNELLI,PSL,ELEITO 1T,74190,52562.88,74639.28959999999,1.006055932066316,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613358,ALEXANDRE FROTA,PSL,ELEITO 1T,155522,24758.29,35156.7718,0.22605658234847803,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613378,EDUARDO BOLSONARO,PSL,ELEITO 1T,1843735,218330.58000000002,310029.4236,0.1681529198068052,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613393,LUIZ PHILIPPE O. BRAGANÇA,PSL,ELEITO 1T,118457,196625.24,279207.84079999995,2.3570396076213305,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613447,CORONEL TADEU,PSL,ELEITO 1T,98373,70515.23999999999,100131.64079999998,1.017877271202464,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613451,JOICE HASSELMANN,PSL,ELEITO 1T,1078666,262592.32,372881.0944,0.34568726037531544,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613702,RENATA ABREU,PODE,ELEITO 1T,161239,2030159.55,2882826.5609999998,17.879213844045175,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613714,PASTOR MARCO FELICIANO,PODE,ELEITO 1T,239784,1289772.55,1831477.021,7.638028479798485,DIREITA,Deputado Federal,2018,SP_ESTADO
250000613788,ROBERTO DE LUCENA,PODE,ELEITO 1T,56033,1244938.0,1767811.96,31.549479056984275,DIREITA,Deputado Federal,2018,SP_ESTADO
250000615158,PROFESSOR LUIZ FLAVIO GOMES,PSB,ELEITO 1T,86433,1602528.24,2275590.1007999997,26.327792634757554,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000615162,RODRIGO AGOSTINHO,PSB,ELEITO 1T,100179,247357.08000000002,351247.0536,3.5061944479381904,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000615171,JEFFERSON CAMPOS,PSB,ELEITO 1T,99974,1342596.0,1906486.3199999998,19.069821353551923,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000615186,ROSANA VALLE,PSB,ELEITO 1T,106100,377148.25,535550.515,5.047601460885957,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000615219,GILBERTO NASCIMENTO,PSC,ELEITO 1T,91797,1291060.71,1833306.2081999998,19.971308519886268,DIREITA,Deputado Federal,2018,SP_ESTADO
250000615221,ALEX MANENTE,PPS,ELEITO 1T,127366,1370803.11,1946540.4162,15.283045837978738,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000615223,ARNALDO JARDIM,PPS,ELEITO 1T,132363,2297998.1,3263157.302,24.653092646736628,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000619412,PAULO FREIRE COSTA,PR,ELEITO 1T,109461,2094265.71,2973857.3082,27.168190571984542,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000619428,POLICIAL KATIA SASTRE,PR,ELEITO 1T,264013,1104000.0,1567680.0,5.93788942211179,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000619447,CAPITÃO AUGUSTO,PR,ELEITO 1T,242327,2192352.75,3113140.905,12.846859429613703,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000619485,MIGUEL LOMBARDI,PR,ELEITO 1T,93093,1986673.75,2821076.7249999996,30.303854478854475,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000619487,LUIZ CARLOS MOTTA,PR,ELEITO 1T,75218,1839505.0,2612097.1,34.727021457629824,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000619488,MARCIO ALVINO,PR,ELEITO 1T,135844,958868.2,1361592.8439999998,10.02320929890168,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000619516,TIRIRICA,PR,ELEITO 1T,453855,1203200.0,1708544.0,3.764515098434522,DESCONHECIDO,Deputado Federal,2018,SP_ESTADO
250000623480,TABATA AMARAL,PDT,ELEITO 1T,264450,1290696.6,1832789.172,6.930569756097561,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623890,ORLANDO SILVA,PC do B,ELEITO 1T,64822,1412808.08,2006187.4736,30.949175798340068,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623892,ALEXANDRE PADILHA,PT,ELEITO 1T,87576,1036531.23,1471874.3465999998,16.806823177582896,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623894,ARLINDO CHINAGLIA,PT,ELEITO 1T,87449,1743619.08,2475939.0936,28.312949188669965,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623897,CARLOS ZARATTINI,PT,ELEITO 1T,137909,1382109.93,1962596.1005999998,14.2310951467997,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623915,PAULO TEIXEIRA,PT,ELEITO 1T,78512,1783998.52,2533277.8984,32.26612362950886,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623925,VICENTINHO,PT,ELEITO 1T,70645,940827.67,1335975.2914,18.91110894472362,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623927,ALENCAR SANTANA,PT,ELEITO 1T,67892,684428.12,971887.9304,14.315205479290638,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623958,NILTO TATTO,PT,ELEITO 1T,124281,1304856.12,1852895.6904,14.908921640476018,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250000623968,RUI FALCÃO,PT,ELEITO 1T,158389,1066491.93,1514418.5405999997,9.561387095063418,ESQUERDA,Deputado Federal,2018,SP_ESTADO
250001597671,ADRIANA VENTURA,NOVO,ELEITO 1T,109474,1035848.51,1170508.8162999998,10.692116998556733,DIREITA,Deputado Federal,2022,SP_ESTADO
250001602030,ROSÂNGELA MORO,UNIÃO,ELEITO 1T,217170,2869128.9699999997,3242115.7360999994,14.928930036837498,DIREITA,Deputado Federal,2022,SP_ESTADO
250001602036,ALEXANDRE LEITE,UNIÃO,ELEITO 1T,192806,2807933.91,3172965.3183,16.45677685497339,DIREITA,Deputado Federal,2022,SP_ESTADO
250001602037,FELIPE BECARI,UNIÃO,ELEITO 1T,178777,2930124.5300000003,3311040.7189,18.52050721793072,DIREITA,Deputado Federal,2022,SP_ESTADO
250001602048,KIM KATAGUIRI,UNIÃO,ELEITO 1T,295460,1625249.99,1836532.4886999999,6.215841361605632,DIREITA,Deputado Federal,2022,SP_ESTADO
250001602056,DAVID SOARES,UNIÃO,ELEITO 1T,93831,2557004.01,2889414.5312999994,30.79381581033986,DIREITA,Deputado Federal,2022,SP_ESTADO
250001602079,MARANGONI,UNIÃO,ELEITO 1T,89390,2876708.34,3250680.4241999993,36.36514626020807,DIREITA,Deputado Federal,2022,SP_ESTADO
250001604939,MARCO BERTAIOLLI,PSD,ELEITO 1T,157552,2364056.41,2671383.7432999997,16.955568595130494,DIREITA,Deputado Federal,2022,SP_ESTADO
250001604948,CEZINHA DE MADUREIRA,PSD,ELEITO 1T,143434,1642289.11,1855786.6942999999,12.938262157507982,DIREITA,Deputado Federal,2022,SP_ESTADO
250001604967,RICARDO SILVA,PSD,ELEITO 1T,133936,1674543.8599999999,1892234.5617999996,14.127901100525621,DIREITA,Deputado Federal,2022,SP_ESTADO
250001606067,MARCELO LIMA,SOLIDARIEDADE,ELEITO 1T,110430,2211860.4,2499402.252,22.633362781852757,DIREITA,Deputado Federal,2022,SP_ESTADO
250001610258,RENATA ABREU,PODE,ELEITO 1T,180247,3313917.4,3744726.6619999995,20.775528369404203,DIREITA,Deputado Federal,2022,SP_ESTADO
250001610270,BRUNO GANEM,PODE,ELEITO 1T,141595,800000.0,903999.9999999999,6.384406229033511,DIREITA,Deputado Federal,2022,SP_ESTADO
250001610316,RODRIGO GAMBALE,PODE,ELEITO 1T,108209,1800000.0,2033999.9999999998,18.7969577391899,DIREITA,Deputado Federal,2022,SP_ESTADO
250001610654,JILMAR TATTO,PT,ELEITO 1T,157843,1999707.8800000001,2259669.9044,14.315933582103735,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610663,ALENCAR SANTANA,PT,ELEITO 1T,139223,1859272.53,2100977.9589,15.090739022287984,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610668,PAULO TEIXEIRA,PT,ELEITO 1T,122800,3281293.48,3707861.6323999995,30.194312967426708,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610672,RUI FALCÃO,PT,ELEITO 1T,193990,1995636.48,2255069.2224,11.62466736635909,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610673,JULIANA CARDOSO,PT,ELEITO 1T,125517,2641213.94,2984571.7521999995,23.778227269612877,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610674,CARLOS ZARATTINI,PT,ELEITO 1T,147349,2202254.05,2488547.0764999995,16.888795149610786,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610678,LUIZ MARINHO,PT,ELEITO 1T,156202,1872305.48,2115705.1923999996,13.544674155260493,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610688,NILTO TATTO,PT,ELEITO 1T,151861,1835453.14,2074062.0481999996,13.65763460137889,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610705,KIKO CELEGUIM,PT,ELEITO 1T,167438,1708637.92,1930760.8495999998,11.531198709970257,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610710,ALEXANDRE PADILHA,PT,ELEITO 1T,140037,2198002.2800000003,2483742.5764,17.73633094396481,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001610712,ARLINDO CHINAGLIA,PT,ELEITO 1T,144108,2223367.16,2512404.8907999997,17.434180550698084,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001611227,DELEGADO PALUMBO,MDB,ELEITO 1T,254898,585331.0,661424.0299999999,2.594857668557619,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611242,SIMONE MARQUETTO,MDB,ELEITO 1T,97730,1103000.0,1246389.9999999998,12.753402230635421,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611244,ALBERTO MOURÃO,MDB,ELEITO 1T,114234,2833184.0,3201497.92,28.02578846928235,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611251,BALEIA ROSSI,MDB,ELEITO 1T,236463,2933000.0,3314289.9999999995,14.016103999357192,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611254,FABIO TERUEL,MDB,ELEITO 1T,235165,1000000.0,1130000.0,4.805136818829332,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611311,ROSANA VALLE,PL,ELEITO 1T,216437,3043728.88,3439413.6343999994,15.891061299130921,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611315,RICARDO SALLES,PL,ELEITO 1T,640918,2401140.63,2713288.9118999997,4.2334415820744615,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611321,TIRIRICA,PL,ELEITO 1T,71754,600000.0,677999.9999999999,9.44895058115227,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611324,MARIO FRIAS,PL,ELEITO 1T,122564,770214.09,870341.9216999998,7.1011220399138395,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611327,DELEGADO PAULO BILYNSKYJ,PL,ELEITO 1T,72156,221147.64,249896.8332,3.4632855646100116,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611329,JEFFERSON CAMPOS,PL,ELEITO 1T,155336,724982.13,819229.8069,5.273921092985528,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611333,LUIZ PHILIPPE DE O BRAGANÇA,PL,ELEITO 1T,79210,409860.63,463142.5119,5.847020728443378,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611335,PASTOR MARCO FELICIANO,PL,ELEITO 1T,220595,2016070.63,2278159.8118999996,10.327341108819327,DIREITA,Deputado Federal,2022,SP_ESTADO
